CustomerID,Country,State,City,Lat Long,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,CLTV,Churn Reason,Cluster,Segment
0907-HQNTS,United States,California,Pittsburg,"38.006047, -121.916834",Female,Yes,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.0,7987.6,No,0,4588,No Churn,2,Loyal High-Value
7665-NKLAV,United States,California,Pleasanton,"37.633361, -121.862395",Female,No,Yes,Yes,36,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),40.65,1547.35,No,0,2564,No Churn,1,At-Risk New
4391-LNRXK,United States,California,Port Costa,"38.035707, -122.196821",Male,No,No,No,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.95,2142.8,No,0,4242,No Churn,1,At-Risk New
8250-ZNGGW,United States,California,Rio Vista,"38.148862, -121.737696",Female,Yes,No,No,5,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),59.9,287.85,No,0,3662,No Churn,1,At-Risk New
8562-GHPPI,United States,California,San Leandro,"37.717196, -122.159338",Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.8,19.8,No,0,3129,No Churn,1,At-Risk New
5893-PYOLZ,United States,California,San Leandro,"37.704384, -122.126703",Male,No,No,No,56,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),81.8,4534.45,No,0,4399,No Churn,2,Loyal High-Value
4986-MXSFP,United States,California,San Leandro,"37.687264, -122.15728",Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.0,40.9,No,0,2237,No Churn,1,At-Risk New
6131-FOYAS,United States,California,San Lorenzo,"37.676249, -122.132415",Male,No,No,No,35,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,59.6,2094.9,No,0,2187,No Churn,1,At-Risk New
3027-YNWZU,United States,California,San Ramon,"37.766556, -121.976784",Female,No,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.0,1584.8,No,0,5538,No Churn,0,Budget Customers
5609-IMCGG,United States,California,Suisun City,"38.197907, -122.017258",Female,No,No,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),84.35,1302.65,No,0,3314,No Churn,1,At-Risk New
4727-MCYZG,United States,California,Union City,"37.59485, -122.051521",Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,55.55,55.55,No,0,2207,No Churn,1,At-Risk New
9481-WHGWY,United States,California,Pleasanton,"37.685052, -121.912061",Female,No,Yes,Yes,70,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),75.35,5437.75,No,0,6477,No Churn,2,Loyal High-Value
4328-VUFWD,United States,California,Vallejo,"38.105733, -122.186338",Female,No,No,No,39,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Electronic check,59.3,2209.15,No,0,5843,No Churn,0,Budget Customers
3301-LSLWQ,United States,California,Vallejo,"38.093701, -122.276589",Female,No,No,No,29,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,66.1,1912.15,No,0,5590,No Churn,0,Budget Customers
7473-ZBDSN,United States,California,Walnut Creek,"37.862128, -122.075197",Female,No,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.8,255.55,No,0,5751,No Churn,0,Budget Customers
3166-PNEOF,United States,California,Walnut Creek,"37.900662, -122.052782",Female,No,No,No,61,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.45,5175.3,No,0,4471,No Churn,2,Loyal High-Value
5639-NTUPK,United States,California,Walnut Creek,"37.916648, -122.008483",Male,No,No,Yes,13,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.1,670.65,No,0,4929,No Churn,0,Budget Customers
8780-YRMTT,United States,California,Yountville,"38.421458, -122.365048",Female,No,No,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,47.4,3177.25,No,0,6435,No Churn,2,Loyal High-Value
5140-FOMCQ,United States,California,Oakland,"37.803883, -122.208417",Female,No,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.15,6557.75,No,0,5186,No Churn,2,Loyal High-Value
6242-SGYTS,United States,California,Oakland,"37.739113, -122.175602",Male,No,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),94.95,5791.85,No,0,4262,No Churn,2,Loyal High-Value
8166-ORCHU,United States,California,Oakland,"37.758019, -122.138678",Male,Yes,Yes,No,33,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,93.55,3055.5,No,0,4414,No Churn,2,Loyal High-Value
8414-OOEEL,United States,California,Oakland,"37.792489, -122.244314",Male,No,No,Yes,66,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),79.5,5196.1,No,0,4285,No Churn,2,Loyal High-Value
8454-AATJP,United States,California,Oakland,"37.80707, -122.297401",Female,No,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),115.05,8405.0,No,0,5905,No Churn,2,Loyal High-Value
4531-AUZNK,United States,California,Oakland,"37.808731, -122.238708",Female,No,Yes,Yes,51,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,95.15,5000.05,No,0,6492,No Churn,2,Loyal High-Value
4191-XOVOM,United States,California,Oakland,"37.828416, -122.216005",Male,No,No,No,63,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.4,6713.2,No,0,4551,No Churn,2,Loyal High-Value
2150-OEGBV,United States,California,Oakland,"37.809014, -122.269739",Male,No,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.1,562.6,No,0,3428,No Churn,1,At-Risk New
1855-CFULU,United States,California,Oakland,"37.787186, -122.14633",Female,Yes,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,91.45,No,0,3460,No Churn,1,At-Risk New
4878-BUNFV,United States,California,Oakland,"37.750553, -122.197175",Male,No,Yes,Yes,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.7,828.85,No,0,5320,No Churn,0,Budget Customers
1872-EBWSC,United States,California,Berkeley,"37.866009, -122.286228",Female,No,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,617.35,No,0,4840,No Churn,0,Budget Customers
7026-YMSBE,United States,California,Berkeley,"37.871416, -122.246597",Male,No,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.7,625.05,No,0,3302,No Churn,1,At-Risk New
6997-UVGOX,United States,California,Albany,"37.890274, -122.295192",Male,No,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),85.45,6029.9,No,0,5394,No Churn,2,Loyal High-Value
9674-EHPPG,United States,California,Berkeley,"37.897753, -122.279391",Male,No,Yes,No,46,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),40.4,1842.7,No,0,2519,No Churn,1,At-Risk New
5440-VHLUL,United States,California,Berkeley,"37.872902, -122.303708",Male,No,No,No,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.2,7386.05,No,0,6247,No Churn,2,Loyal High-Value
5781-BKHOP,United States,California,Richmond,"37.945288, -122.383941",Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),100.65,7334.05,No,0,6380,No Churn,2,Loyal High-Value
5213-TWWJU,United States,California,Richmond,"37.921034, -122.341798",Male,No,No,No,28,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,91.0,2626.15,No,0,2448,No Churn,1,At-Risk New
8628-MFKAX,United States,California,San Pablo,"37.980269, -122.342635",Female,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.75,8277.05,No,0,5098,No Churn,2,Loyal High-Value
7629-WIXZF,United States,California,San Rafael,"38.018065, -122.546024",Female,No,No,No,7,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,59.1,369.25,No,0,4770,No Churn,0,Budget Customers
5445-GLVOT,United States,California,Greenbrae,"37.946617, -122.563571",Female,No,No,No,22,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.8,1049.05,No,0,4667,No Churn,0,Budget Customers
3976-HXHCE,United States,California,Belvedere Tiburon,"37.885629, -122.46858",Male,No,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.3,1414.8,No,0,4722,No Churn,0,Budget Customers
2466-NEJOJ,United States,California,Bodega,"38.343282, -122.9755",Male,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.65,169.75,No,0,4535,No Churn,0,Budget Customers
0254-KCJGT,United States,California,Bodega Bay,"38.377165, -123.037957",Male,No,Yes,No,52,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),81.4,4354.45,No,0,4628,No Churn,2,Loyal High-Value
5472-CVMDX,United States,California,Bolinas,"37.943087, -122.72379",Female,No,No,No,68,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,38.9,2719.2,No,0,5278,No Churn,0,Budget Customers
6461-SZMCV,United States,California,Corte Madera,"37.924014, -122.511694",Female,No,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),87.95,6365.35,No,0,4278,No Churn,2,Loyal High-Value
8150-QUDFX,United States,California,Rohnert Park,"38.34719, -122.697822",Male,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,51.6,No,0,3300,No Churn,1,At-Risk New
9508-ILZDG,United States,California,Dillon Beach,"38.24458, -122.956268",Female,Yes,No,No,34,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.35,3190.25,No,0,5425,No Churn,2,Loyal High-Value
2346-DJQTB,United States,California,Fairfax,"37.971751, -122.611873",Female,No,No,No,35,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.15,812.5,No,0,5097,No Churn,0,Budget Customers
1697-LYYYX,United States,California,Cotati,"38.326215, -122.718742",Female,No,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.1,1143.8,No,0,4376,No Churn,0,Budget Customers
1942-OQFRW,United States,California,Forest Knolls,"38.010092, -122.689442",Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.0,44.0,No,0,2785,No Churn,1,At-Risk New
9640-ZSLDC,United States,California,Lagunitas,"38.021772, -122.691744",Female,No,Yes,Yes,53,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),60.6,3297.0,No,0,4854,No Churn,2,Loyal High-Value
4231-LZUYM,United States,California,Larkspur,"37.937082, -122.532369",Female,No,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.65,1887.0,No,0,5613,No Churn,0,Budget Customers
6128-AQBMT,United States,California,Nicasio,"38.065359, -122.665566",Male,Yes,Yes,No,41,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,53.95,2215.4,No,0,3920,No Churn,0,Budget Customers
3594-BDSOA,United States,California,Novato,"38.112166, -122.634384",Female,No,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.4,482.8,No,0,3071,No Churn,1,At-Risk New
5133-VRSAB,United States,California,Olema,"38.052209, -122.775567",Male,No,No,No,8,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,29.35,216.45,No,0,5369,No Churn,0,Budget Customers
5996-DAOQL,United States,California,Penngrove,"38.325599, -122.642352",Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.45,20.45,No,0,2184,No Churn,1,At-Risk New
6838-YAUVY,United States,California,Petaluma,"38.237018, -122.77872",Female,No,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),95.1,5064.85,No,0,4825,No Churn,2,Loyal High-Value
0484-JPBRU,United States,California,Petaluma,"38.235021, -122.557332",Male,No,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.25,996.45,No,0,3461,No Churn,0,Budget Customers
7883-ROJOC,United States,California,Point Reyes Station,"38.060264, -122.830646",Female,No,Yes,No,19,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.9,839.65,No,0,5842,No Churn,0,Budget Customers
0244-LGNFY,United States,California,San Anselmo,"37.99272, -122.575026",Female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),92.65,6733.0,No,0,6342,No Churn,2,Loyal High-Value
7274-CGTOD,United States,California,San Geronimo,"38.00474, -122.663717",Male,No,No,No,62,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),43.7,2618.3,No,0,5254,No Churn,0,Budget Customers
4295-YURET,United States,California,San Quentin,"37.942551, -122.491642",Female,Yes,Yes,Yes,56,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),72.6,4084.35,No,0,6357,No Churn,2,Loyal High-Value
4635-EJYPD,United States,California,Tomales,"38.240769, -122.901041",Male,No,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.95,613.95,No,0,4735,No Churn,0,Budget Customers
1866-ZSLJM,United States,California,Valley Ford,"38.339996, -122.935056",Male,No,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.5,402.85,No,0,5654,No Churn,0,Budget Customers
4636-TVXVG,United States,California,Woodacre,"38.005839, -122.638155",Male,No,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.95,1244.8,No,0,4803,No Churn,0,Budget Customers
4236-UJPWO,United States,California,Alviso,"37.449537, -121.994813",Female,No,No,No,2,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.5,46.4,No,0,5786,No Churn,0,Budget Customers
9392-XBGTD,United States,California,Aptos,"37.013471, -121.877877",Male,No,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.6,581.85,No,0,2924,No Churn,1,At-Risk New
6402-SSEJG,United States,California,Ben Lomond,"37.078873, -122.090386",Female,No,No,No,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,61.05,1540.2,No,0,3695,No Churn,1,At-Risk New
1169-SAOCL,United States,California,Brookdale,"37.106902, -122.100006",Male,No,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),106.65,5168.1,No,0,5154,No Churn,2,Loyal High-Value
1110-KYLGQ,United States,California,Campbell,"37.279689, -121.954567",Female,No,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),108.25,6780.1,No,0,5331,No Churn,2,Loyal High-Value
9929-PLVPA,United States,California,Capitola,"36.977025, -121.952864",Female,No,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.4,94.5,No,0,4929,No Churn,0,Budget Customers
3518-PZXZQ,United States,California,Castroville,"36.784481, -121.759054",Female,No,Yes,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,55.3,55.3,No,0,2849,No Churn,1,At-Risk New
2371-JUNGC,United States,California,Cupertino,"37.306612, -122.080621",Male,No,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,208.0,No,0,4032,No Churn,0,Budget Customers
7693-QPEFS,United States,California,Davenport,"37.114335, -122.237162",Male,Yes,No,No,52,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.95,3829.75,No,0,4368,No Churn,2,Loyal High-Value
0924-BJCRC,United States,California,Felton,"37.089111, -122.062213",Female,Yes,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.45,5294.6,No,0,4340,No Churn,2,Loyal High-Value
5074-FBGHB,United States,California,Freedom,"36.936228, -121.785559",Male,No,No,No,64,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),104.65,6889.8,No,0,6443,No Churn,2,Loyal High-Value
2351-BKRZW,United States,California,Gilroy,"37.03889, -121.528955",Female,No,Yes,Yes,43,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),75.2,3254.35,No,0,3976,No Churn,2,Loyal High-Value
4455-BFSPD,United States,California,Hollister,"36.875409, -121.279679",Female,No,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),101.15,6383.9,No,0,5177,No Churn,2,Loyal High-Value
